Index	FileName	SentenceHebrew	Transcription	Russian
1702	s_b65e1c9f5eb0.mp3	זֹאת כְּוִיָּה קַלָּה בַּיָּד.	Зот квийá калá ба-яд.	Это лёгкий ожог на руке.
1703	s_777a8529783f.mp3	הָרוֹפֵא חָבַשׁ אֶת הַפֶּצַע.	hа-рофé хавáш эт hа-пéца.	Врач перевязал рану.
1704	s_7b424e1269b9.mp3	הָיָה לוֹ הֶתְקֵף לֵב.	hайá ло hеткéф лев.	У него был сердечный приступ.
1705	s_42002c6db732.mp3	יֵשׁ לָהּ הַרְעָלַת קֵיבָה.	Йеш лаh hаръалáт кейвá.	У неё пищевое отравление.
1706	s_87684f6d6a8e.mp3	הִיא סוֹבֶלֶת מֵחֲרָדָה עַכְשָׁיו.	hи совéлет ме-харадá ахшáв.	Она сейчас страдает от тревожности.
1707	s_bd94002b249b.mp3	צָרִיךְ לַעֲשׂוֹת בְּדִיקַת שֶׁתֶן.	Царӣ́х лаасóт бдикáт шéтен.	Нужно сделать анализ мочи.
1708	s_a804fc661553.mp3	הָרוֹפֵא עָשָׂה אוּלְטְרָסָאוּנְד הַיּוֹם.	hа-рофé асá ултрасáунд hа-йом.	Врач сделал УЗИ сегодня.
1709	s_495dc7bf7063.mp3	עָשִׂיתִי בְּדִיקַת סִי-טִי הַיּוֹם.	Асӣ́ти бдикáт си-ти hа-йом.	Я сделал КТ-обследование сегодня.
1710	s_4bbd7f715551.mp3	יֵשׁ לִי הַפְנָיָה לְמוּמְחֶה.	Йеш ли hафнайá ле-мумхé.	У меня есть направление к специалисту.
1711	s_7086d3c2f3c2.mp3	שָׂמוּ לוֹ גֶּבֶס עַכְשָׁיו.	Сáму ло гéвес ахшáв.	Ему наложили гипс сейчас.
1712	s_e04301cd22e2.mp3	הָרוֹפֵא הוֹרִיד אֶת הַתְּפָרִים.	hа-рофé hорӣ́д эт hа-тфарӣ́м.	Врач снял швы.
1713	s_fa4f4463dd47.mp3	הַחוֹלֶה מְקַבֵּל עֵירוּי עַכְשָׁיו.	hа-холé мекабéль эрӯ́й ахшáв.	Пациент сейчас получает капельницу.
1714	s_68f9b6e2b3dc.mp3	הָלַכְנוּ אֶל רוֹפֵא יְלָדִים.	hалáхну эль рофé йеладӣ́м.	Мы пошли к педиатру.
1715	s_f301db757cbd.mp3	הָרוֹפֵא נִכְנַס לַחֲדַר נִיתּוּחַ.	hа-рофé нихнáс ла-хадáр нитӯ́ах.	Врач зашёл в операционную.
1716	s_13342f43fe26.mp3	עָשִׂינוּ בְּדִיקָה מַקְדִּימָה הַיּוֹם.	Асӣ́ну бдикá макдимá hа-йом.	Мы прошли предварительное обследование сегодня.
1717	s_edc60e9416cb.mp3	קָבַעְתִּי תּוֹר לָרוֹפֵא הַיּוֹם.	Кавáъти тор ла-рофé hа-йом.	Я записался на приём к врачу сегодня.
1718	s_a5e645a472c0.mp3	בַּמֶּה אוּכַל לַעֲזוֹר לְךָ?	Бамé ухáль лаазóр лехá?	Чем я могу вам помочь?
1719	s_5d49d15a87ea.mp3	אֵיפֹה בְּדִיּוּק כּוֹאֵב לְךָ?	Эйфо бедйӯ́к коэ́в лехá?	Где именно у вас болит?
1720	s_0cffc07e5835.mp3	כַּמָּה זְמַן מַרְגִּישׁ כָּכָה?	Кáма зман маргӣ́ш кáха?	Сколько времени вы так себя чувствуете?
1721	s_05f5f36425d3.mp3	תִּנְשׁוֹם עָמוֹק וְתַחֲזִיק.	Тиншóм амóк ве-тахзӣ́к.	Вдохните глубоко и задержите дыхание.
1722	s_72016de8b811.mp3	תִּפְתַּח אֶת הַפֶּה, בְּבַקָּשָׁה.	Тифтáх эт hа-пэ, бе-вакашá.	Откройте рот, пожалуйста.
1723	s_2be5a927d1b9.mp3	תִּשְׁכַּב עַל מִיטַּת הַבְּדִיקָה.	Тишкáв аль митáт hа-бдикá.	Ложитесь на смотровую кушетку.
1724	s_adc58fbc6f81.mp3	יֵשׁ לְךָ רְגִישׁוּת לִתְרוּפוֹת?	Йеш лехá регишӯ́т ли-труфóт?	У вас есть аллергия на лекарства?
1725	s_028f4069d6cf.mp3	זֶה נִרְאֶה כְּמוֹ דַּלֶּקֶת.	Зэ ниръэ́ кмо далéкет.	Это выглядит как воспаление.
1726	s_30898865c69a_f.mp3	אֲנִי רוֹשֶׁמֶת לְךָ אַנְטִיבִּיּוֹטִיקָה.	Анӣ роше́мет лехá антибийóтика.	Я выписываю вам антибиотик.
1727	s_e717cb6e8278.mp3	חָשׁוּב לִשְׁתּוֹת הַרְבֵּה מַיִם.	Хашӯ́в лиштóт hарбé мáйим.	Важно пить много воды.
1728	s_f768b0aa7534.mp3	תִּשָּׁאֵר בַּמִּיטָּה שְׁלוֹשָׁה יָמִים.	тишаэ́р ба-мита́ шлоша́ ями́м.	Оставайся в постели три дня.
1729	s_67cd505fbd08.mp3	הִנֵּה הַפְנָיָה לִבְדִיקַת דָּם.	hинэ́ hафная́ ли-вдика́т дам.	Вот направление на анализ крови.
1730	s_8428e67890ae.mp3	תַּחְזוֹר אֵלַי עִם הַתּוֹצָאוֹת.	тахзо́р эла́й им hа-тоцао́т.	Вернись ко мне с результатами.
1731	s_9a9f9f20b242.mp3	תִּיגַּשׁ לַמִּיּוּן בִּגְלַל הַחוֹם.	тига́ш ла-мию́н бигла́ль hа-хо́м.	Обратись в приёмный покой из-за температуры.
1732	s_6949db1fd031.mp3	הַמַּצָּב שֶׁלְּךָ מִשְׁתַּפֵּר יָפֶה.	hа-маца́в шелха́ миштапэ́р яфэ́.	Твоё состояние хорошо улучшается.
1733	s_aee8e53d587b.mp3	לֹא לַעֲשׂוֹת מַאֲמָץ גּוּפָנִי!	ло лаасо́т маама́ц гуфани́!	Не совершать физических усилий!
1734	s_199bc231afa1.mp3	אַל תִּדְאַג, הַכּוֹל בְּסֵדֶר.	аль тигда́г, hа-ко́ль бе-сэ́дер.	Не волнуйся, всё в порядке.
1735	s_6c1a9ba084b6.mp3	רְפוּאָה שְׁלֵמָה וְתַרְגִּישׁ טוֹב!	рефуа́ шлема́ ве-тарги́ш тов!	Скорейшего выздоровления и чувствуй себя хорошо!
1736	s_f6daa78a4b70.mp3	קַח תְּרוּפָה עִם אוֹכֶל.	ках труфа́ им о́хель.	Прими лекарство с едой.
1737	s_04c713235805.mp3	יֵשׁ לַתְּרוּפָה תּוֹפָעוֹת לְוַאי?	йеш ла-труфа́ тофао́т лева́й?	У этого лекарства есть побочные эффекты?
1738	s_fb5aa0a160e3.mp3	צָרִיךְ לְהַרְבּוֹת בִּמְנוּחָה בַּבַּיִת.	цари́х леhарбо́т би-мнуха́ ба-ба́йт.	Нужно больше отдыхать дома.
1739	s_ffde344978de.mp3	עָלֵינוּ לְשַׁלֵּם מַעַ״מ הַחוֹדֶשׁ.	але́йну лешале́м ма́ам hа-хо́деш.	Мы должны заплатить НДС в этом месяце.
1740	s_9fe7dcb2c8ac.mp3	שִׁילַּמְנוּ מִקְדָּמוֹת לְמַס הַכְנָסָה.	шила́мну микдамо́т ле-ма́с hахнаса́.	Мы заплатили авансы в подоходный налог.
1741	s_8f3ba7a15c92.mp3	יֵשׁ נִיכּוּי בַּמָּקוֹר מֵהַשָּׂכָר.	йеш нику́й ба-мако́р ме-hа-саха́р.	Есть удержание у источника из зарплаты.
1742	s_7cc5de7a9839.mp3	יֵשׁ לָהּ נְקוּדּוֹת זִיכּוּי.	йеш лаh некудо́т зику́й.	У неё есть льготные налоговые баллы.
1743	s_d09635fc79f3.mp3	קִבַּלְתִּי הֶחְזֵר מַס גָּדוֹל.	киба́льти hехзе́р мас гадо́ль.	Я получил большой возврат налога.
1744	s_bb963667de48.mp3	שְׁנַת מַס חֲדָשָׁה הִתְחִילָה.	шнат мас хадаша́ hитхи́ла.	Начался новый налоговый год.
1745	s_6b8f917626fc.mp3	זֹאת הוֹצָאָה מוּכֶּרֶת לְמַס.	зот hоцаа́ мукэ́рет ле-ма́с.	Это признанный налогом расход.
1746	s_9e6efa3af827.mp3	זֹאת הוֹצָאָה עִסְקִית הֶכְרֵחִית.	зот hоцаа́ иски́т hэхрехи́т.	Это необходимый деловой расход.
1747	s_951d262d91ce.mp3	חִשַּׁבְנוּ אֶת הַפְּחָת הַשְּׁנָתִי.	хиша́вну эт hа-пха́т hа-шнати́.	Мы рассчитали годовую амортизацию.
1748	s_c6c225874f35.mp3	הִגִּיעָה שׁוּמַת מַס סוֹפִית.	hиги́а шума́т мас софи́т.	Пришло окончательное налоговое извещение.
1749	s_6fc15fc2cc5f.mp3	פְּקִיד שׁוּמָה בָּדַק אוֹתָנוּ.	пкид шума́ бада́к ота́ну.	Налоговый инспектор проверил нас.
1750	s_10733964f1e4.mp3	הִגַּשְׁנוּ הַצְהָרַת הוֹן בַּזְּמַן.	hига́шну hацhара́т hон ба-зма́н.	Мы подали декларацию о капитале вовремя.
1751	s_527e074d6f1e.mp3	יֵשׁ לוֹ פְּטוֹר מִמַּס.	йеш ло птор ми-ма́с.	У него есть освобождение от налога.
1752	s_51fcd33495ca.mp3	הַחֶבְרָה מְשַׁלֶּמֶת מַס חֲבָרוֹת.	hа-хевра́ мешале́мет мас хаваро́т.	Компания платит корпоративный налог.
1753	s_d3d5dfb4ff60.mp3	זֹאת קֶרֶן פֶּנְסְיָה מְצוּיֶּנֶת.	зот ке́рен пе́нсья мецуе́нет.	Это отличный пенсионный фонд.
1754	s_0bfe08f672e6.mp3	הִיא קִבְּלָה פִּיצּוּיֵי פִּיטּוּרִין.	hи кибла́ пицуе́й питури́н.	Она получила выходное пособие.
1755	s_fb9c6672b55f.mp3	יֵשׁ תִּקְרַת הַכְנָסָה שְׁנָתִית.	йеш тикра́т hахнаса́ шнати́т.	Есть годовой потолок дохода.
1756	s_ddc8b355dd30.mp3	הוֹצֵאתִי חֶשְׁבּוֹנִית מַס לַלָּקוֹחַ.	hоце́ти хешбони́т мас ла-лако́ах.	Я выписал клиенту налоговую накладную.
1757	s_c31b600c7901.mp3	נִשְׁלְחָה חֶשְׁבּוֹנִית מַס קַבָּלָה.	нишлеха́ хешбони́т мас кабала́.	Была отправлена квитанция-накладная.
1758	s_28526ef22bbf.mp3	קִבַּלְנוּ חֶשְׁבּוֹנִית עִסְקָה לִתְשְׁלוּם.	киба́льну хешбони́т иска́ ли-тшлу́м.	Мы получили счёт на оплату.
1759	s_0d40d1e5cf7b.mp3	הוּפְקָה הוֹדָעַת זִיכּוּי לַלָּקוֹחַ.	hуфка́ hодаа́т зику́й ла-лако́ах.	Была выпущена кредит-нота клиенту.
1760	s_ce48ecdd91d0.mp3	בָּדַקְתִּי אֶת תְּלוּשׁ הַשָּׂכָר.	бада́кти эт тлуш hа-саха́р.	Я проверил расчетный лист.
1761	s_d4e6330b6396.mp3	מִילֵּאתִי טוֹפֶס 101 הַיּוֹם.	миле́ти то́фес ме́а ве-эха́д hайо́м.	Я заполнил бланк 101 сегодня.
1762	s_5d96e15b3203.mp3	קִבַּלְתִּי טוֹפֶס 106 מֵהַמַּעֲסִיק.	киба́льти то́фес ме́а ве-шэ́ш ме-hа-мааси́к.	Я получил форму 106 от работодателя.
1763	s_612adc4d0c4c.mp3	הִיא נִרְשְׁמָה כְּעוֹסֵק מוּרְשֶׁה.	hи ниршема́ ке-осэ́ муршэ́.	Она зарегистрировалась как лицензированный предприниматель.
1764	s_6778bce19788.mp3	הֵם הֵקִימוּ חֶבְרָה בְּעָ״מ.	hем hеки́му хевра́ бэ-э́м.	Они открыли компанию ООО.
1765	s_34556d8d4685.mp3	רוֹאֵה הַחֶשְׁבּוֹן הֵכִין מַאֲזָן.	роэ́ hа-хешбо́н hэхи́н мааза́н.	Бухгалтер подготовил баланс.
1766	s_9f7acd54108b.mp3	בָּדַקְנוּ דּוּ״חַ רֶוַח וְהֶפְסֵד.	бада́кну до́ах ре́вах ве-hефсэ́д.	Мы проверили отчет о прибылях и убытках.
1767	s_fcfe475c999b.mp3	יֵשׁ תַּזְרִים מְזוּמָּנִים חִיּוּבִי.	йеш тазри́м мезумани́м хиюви́.	Есть положительный денежный поток.
1768	s_1a7094598688.mp3	לַחֶבְרָה יֵשׁ נְכָסִים רַבִּים.	ла-хевра́ йеш нехаси́м раби́м.	У компании много активов.
1769	s_64e070536497.mp3	יֵשׁ לָנוּ הִתְחַיְּבוּיוֹת גְּדוֹלוֹת.	йеш ла́ну hитхайвуйо́т гдоло́т.	У нас большие финансовые обязательства.
1770	s_3ef6ed3a88b0.mp3	הַבַּנְק אִישֵּׁר אַשְׁרַאי נוֹסָף.	hа-банк ише́р ашра́й носа́ф.	Банк утвердил дополнительный кредит.
1771	s_008e5b2949b5.mp3	יֵשׁ לָנוּ מִינוּס בַּבַּנְק.	йеш ла́ну ми́нус ба-ба́нк.	У нас минус в банке.
1772	s_807f3f5743c9.mp3	בַּחֶשְׁבּוֹן יֵשׁ יִתְרַת זְכוּת.	ба-хешбо́н йеш йитра́т зхут.	На счёте есть положительный баланс.
1773	s_66eb5f1b8670.mp3	נָא לְהַעֲבִיר אֶת הַקַּבָּלוֹת.	на леhаавӣ́р эт hа-кабалóт.	Пожалуйста, передайте квитанции.
1774	s_8dd3be23ce8a.mp3	זֹאת הוֹצָאָה גְּדוֹלָה מְאוֹד.	зот hоцаá гдолá меóд.	Это очень большой расход.
1775	s_2bbe6fbc90c1.mp3	חֲסֵרָה לִי חֶשְׁבּוֹנִית אַחַת.	хасерá ли хеשбонӣ́т ахáт.	Мне не хватает одной квитанции.
1776	s_03e3aad4bf3c.mp3	צָרִיךְ לַעֲשׂוֹת תֵּיאוּם מַס.	царӣ́х лаасóт теӯ́м мас.	Нужно сделать согласование налога.
1777	s_ebcceb89c453.mp3	הַדּוּ״חַ הַשְּׁנָתִי הוּגַשׁ הַיּוֹם.	hа-дóах hа-шнатӣ́ hугáш hа-йом.	Годовой отчёт был подан сегодня.
1778	s_0d04b1a60353.mp3	יֵשׁ לְשַׁלֵּם אֶת הַמַּעַ״מ.	йеш лешалéм эт hа-мáам.	Нужно заплатить НДС.
1779	s_63aea87233c0.mp3	הַאִם יֵשׁ לְךָ תְּעוּדָה?	hа-ӣ́м йеш лехá теудá?	Есть ли у тебя удостоверение?
1780	s_a99599cd474c.mp3	יֵשׁ לָנוּ הַכְנָסָה טוֹבָה.	йеш лáну hахнасá товá.	У нас хороший доход.
1781	s_564efcef80ee.mp3	זֶה תַּפְקִיד חָשׁוּב מְאוֹד.	зэ тафкӣ́д хашӯ́в меóд.	Это очень важная должность.
1782	s_90726ed7e69b.mp3	זֶה מַתְאִים לִי מְאוֹד.	зэ матъӣ́м ли меóд.	Это мне очень подходит.
1783	s_fd1faad731ff.mp3	צָרִיךְ לְעַדְכֵּן אֶת הַפְּרָטִים.	царӣ́х леъадкéн эт hа-пратӣ́м.	Нужно обновить данные.
1784	s_827d998d84bb.mp3	קִבַּלְתָּ מִכְתָּב מֵהַבַּנְק?	кибáльта михтáв ме-hа-банк?	Ты получил письмо из банка?
1785	s_ac3b67cbe29f.mp3	הַחֶשְׁבּוֹן שֶׁלְּךָ כְּבָר סָגוּר.	hа-хешбóн шельхá квар сагӯ́р.	Твой счёт уже закрыт.
1786	s_7c1330fc2266.mp3	אֶפְשָׁר לִפְרוֹס אֶת הַתַּשְׁלוּם.	эфшáр лифрóс эт hа-ташлӯ́м.	Можно разбить платёж на части.
1787	s_867059813d9f.mp3	נָא לַחְתּוֹם עַל הַטּוֹפֶס.	на лахтóм аль hа-тóфес.	Пожалуйста, подпишите бланк.
1788	s_67abd488b6a8.mp3	הַשָּׂכָר שֶׁלִּי מְאוֹד טוֹב.	hа-сахáр шелӣ́ меóд тов.	Моя зарплата очень хорошая.
1789	s_10a7283ca14b.mp3	יֵשׁ לְךָ נְקוּדַּת זִיכּוּי.	йеш лехá некудáт зикӯ́й.	У тебя есть льготный балл.
1790	s_6a1e3b80a7d2.mp3	מָה הָרֶוַח שֶׁל הַשָּׁנָה?	ма hа-рéвах шель hа-шанá?	Какова прибыль за этот год?
1791	s_aa074c9ecd7e.mp3	צָרִיךְ לִשְׁמוֹר אֶת הַקַּבָּלוֹת.	царӣ́х лишмóр эт hа-кабалóт.	Нужно сохранять квитанции.
1792	s_4b77bcf1ac9e.mp3	זֶה נִכְנָס תַּחַת הַהוֹצָאוֹת.	зэ нихнáс тáхат hа-hоцаóт.	Это входит в статью расходов.
1793	s_5312eb084db3.mp3	הַבַּנְק מְבַקֵּשׁ אֶת הַדּוּ״חַ.	hа-банк мевакéш эт hа-дóах.	Банк запрашивает отчёт.
1794	s_9f133c7b30ab.mp3	יֵשׁ לְהַגִּישׁ אֶת הַהַצְהָרָה.	йеш леhагӣ́ш эт hа-hацhарá.	Нужно подать декларацию.
1795	s_9e365d897858.mp3	שָׁנָה טוֹבָה וּמוּצְלַחַת לְכוּלָּם!	шанá товá у-муцлáхат ле-хулáм!	Хорошего и успешного года всем!
1796	s_a132f55e5d5d.mp3	אֲנַחְנוּ מְטַפְּלִים בַּכּוֹל עַכְשָׁיו.	анáхну метаплӣ́м ба-коль ахшáв.	Мы занимаемся всем сейчас.
1797	s_706fc0081cee.mp3	הַסִּפְרִיָּה פְּתוּחָה כָּל הַיּוֹם.	hа-сифрийá птухá коль hа-йом.	Библиотека открыта весь день.
1798	s_f23a47f5dfa2.mp3	הַסַּפְרָן עוֹזֵר לַקּוֹרְאִים שָׁם.	hа-сафрáн озéр ла-коръӣ́м шам.	Библиотекарь помогает читателям там.
1799	s_2a647c1cfb53.mp3	יֵשׁ לְךָ כַּרְטִיס קוֹרֵא?	йеш лехá картӣ́с корэ́?	У тебя есть читательский билет?
1800	s_e018eebca2aa.mp3	זֶה דַּלְפַּק הַשְׁאָלָה רָאשִׁי.	зэ далпáк hашъалá рашӣ́.	Это главная стойка выдачи книг.
1801	s_9b8887a8e03e.mp3	חֲדַר הָעִיּוּן שָׁקֵט מְאוֹד.	хадáр hа-ийӯ́н шакéт меóд.	Читальный зал очень тихий.
1802	s_822c09bd06e9.mp3	מַחְסַן הַסְּפָרִים גָּדוֹל מְאוֹד.	махсáн hа-сфарӣ́м гадóль меóд.	Книгохранилище очень большое.
1803	s_8599947fbc88.mp3	הַכּוֹנָנִית מְלֵאָה סְפָרִים חֲדָשִׁים.	hа-конанӣ́т мелеá сфарӣ́м хадашӣ́м.	Стеллаж полон новых книг.
1804	s_33398ee689c1.mp3	חַפֵּשׂ בַּקָּטָלוֹג הַמְּמוּחְשָׁב הַזֶּה.	хапéс ба-каталóг hа-мемухшáв hа-зэ.	Поищи в этом электронном каталоге.
1805	s_a73d4c86be20.mp3	מָה סִימַן הַמַּדָּף שֶׁלּוֹ?	ма симáн hа-мадáф шелó?	Какой у неё полочный шифр?
1806	s_41764c8a13b4.mp3	בְּדוֹק אֶת הַמִּסְתַּ״ב שֶׁלּוֹ.	бедóк эт hа-мистáв шелó.	Проверь его ISBN.
1807	s_ddd7c55d85d1.mp3	הַסּוֹרֵק לֹא קוֹרֵא בַּרְקוֹד.	hа-сорéк ло корэ́ баркóд.	Сканер не считывает штрихкод.
1808	s_08cba99097dd.mp3	זֹאת מַהֲדוּרָה חֲדָשָׁה מְאוֹד.	зот маhадурá хадашá меóд.	Это очень новое издание.
1809	s_9271e877b8b8.mp3	הַכֶּרֶךְ הַזֶּה עָבֶה מְאוֹד.	hа-кéрех hа-зэ авэ́ меóд.	Этот том очень толстый.
1810	s_0d1d2f9f3926.mp3	זֶה סֵפֶר עִיּוּן מְעַנְיֵן.	зэ сéфер ийӯ́н меаньéн.	Это интересная научно-популярная книга.
1811	s_dcacdfb5f624_f.mp3	אֲנִי אוֹהֶבֶת סִפְרוּת יָפָה.	анӣ оhе́вет сифрӯ́т яфá.	Я люблю художественную литературу.
1812	s_8cdb1a28e784.mp3	הַשְּׁנָתוֹן הַזֶּה חָדָשׁ מְאוֹד.	hа-шнатóн hа-зэ хадáш меóд.	Этот ежегодник очень новый.
1813	s_a13ac3d22d32.mp3	יֵשׁ אֶנְצִיקְלוֹפֶּדְיָה עַל הַמַּדָּף.	йеш энциклопéдья аль hа-мадáф.	На полке есть энциклопедия.
1814	s_8c891bc99c23_f.mp3	אֲנִי פּוֹתַחַת אֶת הַמִּילּוֹן.	анӣ пота́хат эт hа-милóн.	Я открываю словарь.
1815	s_dc9a5f940195.mp3	יֵשׁ לַסֵּפֶר כְּרִיכָה קָשָׁה.	йеш ла-сéфер крихá кашá.	У книги твёрдый переплёт.
1816	s_1c9ed69b9682.mp3	דִּיווַּחְנוּ עַל אוֹבְדַן סֵפֶר.	дивáхну аль овдáн сéфер.	Мы сообщили об утере книги.
1817	s_7e1586c1945e.mp3	שִׁילַּמְתִּי קְנַס אִיחוּר בַּסִּפְרִיָּה.	шилáмти кнас ихӯ́р ба-сифрийá.	Я заплатил штраф за просрочку в библиотеке.
1818	s_74d75f309642.mp3	זֹאת הַשְׁאָלָה בֵּין־סִפְרִיָּתִית מְהִירָה.	зот hашъалá бейн-сифрийатӣ́т меhирá.	Это быстрый межбиблиотечный абонемент.
1819	s_1d6c679fdb9d.mp3	הַמִּסְמָךְ נִמְצָא בָּאַרְכִיּוֹן.	hа-мисмáх нимцá ба-архийóн.	Документ находится в архиве.
1820	s_ba14aea30c0c.mp3	הָאַרְכִיבַאי מָצָא אֶת הַתִּיק.	hа-архивáй мацá эт hа-тик.	Архивист нашёл папку.
1821	s_2d6a684d0a0a.mp3	הַמֵּידְעָן מוֹצֵא מֵידָע חָשׁוּב.	hа-мейдъáн моцé медá хашӯ́в.	Специалист по информации находит важную информацию.
1822	s_afa375f3f6f3.mp3	זֹאת חֲטִיבָה גְּדוֹלָה בָּאִרְגּוּן.	зот хативá гдолá ба-иргӯ́н.	Это крупный отдел в организации.
1823	s_2f9d2e8432f1.mp3	פָּתַחְתִּי תִּיק חָדָשׁ בָּאַרְכִיּוֹן.	патáхти тик хадáш ба-архийóн.	Я открыл новую папку в архиве.
1824	s_be7e9141457f.mp3	הַפְּרוֹטוֹקוֹל נֶחְתַּם הַיּוֹם בַּבּוֹקֶר.	hа-протокóл нэхтáм hайóм ба-бóкер.	Протокол был подписан сегодня утром.
1825	s_94ed8ad51f66.mp3	קָרָאתִי אֶת כָּל הַתִּכְתּוֹבֶת.	карáти эт коль hа-тихтóвет.	Я прочитал всю переписку.
1826	s_15d507512ea6.mp3	זֶה תַּצְלוּם הִיסְטוֹרִי יָפֶה.	зэ тацлӯ́м hистóри яфэ́.	Это красивый исторический снимок.
1827	s_ada3a61706d8.mp3	חִפַּשְׂנוּ מֵידָע עַל מִיקְרוֹפִילְם.	хипáсну мейдá аль микрофӣ́льм.	Мы искали информацию на микрофильме.
1828	s_f61b118b30da.mp3	חִפַּשְׂתִּי בְּמַאֲגַר הַמֵּידָע הַזֶּה.	хипáсти бе-маагáр hа-мейдá hа-зэ́.	Я искал в этой базе данных.
1829	s_3b626e4968cd.mp3	הַמִּסְמָךְ נִשְׁמַר בַּגְּנִיזָה.	hа-мисмáх нишмáр ба-гнизá.	Документ хранился в генизе.
1830	s_dde395e351e1.mp3	יֵשׁ תְּקוּפַת שְׁמִירָה אֲרוּכָּה.	йеш ткуфáт шмирá арукá.	Есть долгий срок хранения.
1831	s_ccd946d3d01e.mp3	אֵין בִּיעוּר מִסְמָכִים הַשָּׁנָה.	эйн биъӯ́р мисмахӣ́м hа-шанá.	В этом году нет уничтожения документов.
1832	s_fc55f61efb73.mp3	שַׂמְתִּי הַכֹּל בְּקוּפְסַת אַרְכִיּוֹן.	сáмти hакóль бе-куфсáт архийóн.	Я положил всё в архивный короб.
1833	s_2a4ea58bb56f.mp3	הִשְׁוֵויתִי בֵּין מָקוֹר וְהֶעְתֵּק.	hишве́йти бейн макóр ве-hеътéк.	Я сравнил оригинал и копию.
1834	s_ee2d2ce4bae2.mp3	יֵשׁ נְגִישׁוּת מְלֵאָה לַצִּבּוּר.	йеш негишӯ́т мелеá ла-цибӯ́р.	Есть полный доступ для общественности.
1835	s_7934df432390.mp3	עָשִׂינוּ סְרִיקָה בְּרֶזוֹלוּצְיָה גְּבוֹהָה.	асӣ́ну срикá бе-резолӯ́цья гвоhá.	Мы сделали сканирование в высоком разрешении.
1836	s_84ac63c1277c.mp3	הַמִּסְמָךְ עָבַר שִׁימּוּר נְיָיר.	hа-мисмáх авáр шимӯ́р ния́р.	Документ прошёл консервацию бумаги.
1837	s_5c2cb68d3a7c.mp3	בָּדַקְנוּ אֶת הָאִינְוֶונְטָר בָּאַרְכִיּוֹן.	бадáкну эт hа-инвентáр ба-архийóн.	Мы проверили инвентарную опись в архиве.
1838	s_81d80fe659ea.mp3	לָמַדְנוּ אֶת חוֹק הָאַרְכִיּוֹנִים.	ламáдну эт хок hа-архийонӣ́м.	Мы изучили закон об архивах.
1839	s_4a8fae439268.mp3	שָׁמַרְנוּ עַל זְכוּיוֹת יוֹצְרִים.	шамáрну аль зхуйóт йоцрӣ́м.	Мы соблюдали авторские права.
1840	s_65fddd4ec9c0_f.mp3	אֵיךְ אֲנִי יְכוֹלָה לַעֲזוֹר?	эйх анӣ́ йехола́ лаазóр?	Как я могу помочь?
1841	s_e7a8ae38c6f8.mp3	הַסֵּפֶר נִמְצָא בַּקּוֹמָה הַשְּׁנִיָּיה.	hа-сéфер нимцá ба-комá hа-шнийá.	Книга находится на втором этаже.
1842	s_49c9c9e86f90.mp3	תּוּכַל לְחַפֵּשׂ בַּקָּטָלוֹג הַמְּמוּחְשָׁב.	тӯхáль лехапéс ба-каталóг hа-мемухшáв.	Вы сможете поискать в компьютерном каталоге.
1843	s_ff9858ec8c16.mp3	אֶפְשָׁר לְהַאֲרִיךְ אֶת הַהַשְׁאָלָה?	эфшáр леhаарӣ́х эт hа-hашаалá?	Можно продлить абонемент?
1844	s_1d2c542b2b9c.mp3	הַסֵּפֶר הַזֶּה מוּשְׁאָל כָּרֶגַע.	hа-сéфер hа-зэ́ мушъáль карéга.	Эта книга сейчас выдана.
1845	s_7c839ef7d8ec.mp3	יֵשׁ לָנוּ גִּרְסָה דִּיגִיטָלִית.	йеш лáну гирсá дигитáлит.	У нас есть цифровая версия.
1846	s_f4a712dad6cf.mp3	נָא לִשְׁמוֹר עַל הַשֶּׁקֶט.	на лишмóр аль hа-шéкет.	Пожалуйста, соблюдайте тишину.
1847	s_8837b260c0bf.mp3	פָּתַחְתִּי כַּרְטִיס קוֹרֵא חָדָשׁ.	патáхти картӣ́с корé хадáш.	Я открыл новый читательский билет.
1848	s_7ad06d975f88.mp3	אֵיפֹה מַחְלֶקֶת כִּתְבֵי הָעֵת?	э́йфо махлéкет китве́й hа-эт?	Где отдел периодических изданий?
1849	s_fa0206fc40f1.mp3	הַתִּיק דּוֹרֵשׁ הַזְמָנָה מֵרֹאשׁ.	hа-тик дорéш hазманá мерóш.	Папка требует предварительного заказа.
1850	s_e795ab2d64b2.mp3	יֵשׁ לַעֲטוֹת כְּפָפוֹת בָּאַרְכִיּוֹן.	йеш лаатóт кфафóт ба-архийóн.	Следует надеть перчатки в архиве.
1851	s_edbac6bcecd2.mp3	מוּתָּר לִסְרוֹק אֶת הַמִּסְמָךְ?	мутáр лисрóк эт hа-мисмáх?	Разрешено сканировать документ?
1852	s_7da7ceb9fd04.mp3	הַחוֹמֶר פָּתוּחַ לְעִיּוּן חוֹקְרִים.	hа-хóмер патӯ́ах ле-ийӯ́н хокрӣ́м.	Материал открыт для ознакомления исследователей.
1853	s_74c7247d484a.mp3	הַתִּיק תַּחַת תְּקוּפַת חִיסָּיוֹן.	hа-тик тáхат ткуфáт хисайóн.	Папка находится под грифом секретности.
1854	s_228f2b16c34b.mp3	מָתַי לְהַחְזִיר אֶת הַסְּפָרִים?	матáй леhахзӣ́р эт hа-сфарӣ́м?	Когда вернуть книги?
