Index	FileName	SentenceHebrew	Transcription	Russian
486	s_89e6834ebda2.mp3	הוּא נָח בָּעֶרֶב בַּבַּיִת.	hу нах ба-э́рев ба-бáйт.	Он отдыхает вечером дома.
487	s_7b02d85017e6.mp3	הוּא יָשַׁן הֵיטֵב בַּלַּיְלָה.	hу яшáн hейтéв ба-лáйла.	Он хорошо спал ночью.
488	s_56b9fc9b43d2.mp3	שָׁלוֹם, אֵיךְ אַתָּה מַרְגִּישׁ?	шалóм, эйх атá маргӣ́ш?	Привет, как ты себя чувствуешь?
489	s_9a58e59083cb.mp3	אַתָּה יָכוֹל לָקוּם לְאַט?	атá яхóль лакӯ́м ле-áт?	Ты можешь медленно встать?
490	s_ebf9d7a6b68d.mp3	אֲנִי אֲסַיֵּעַ לְךָ לָקוּם.	анӣ́ асайéа лехá лакӯ́м.	Я помогу тебе встать.
491	s_9553db510d1c.mp3	תֵּירָגַע, אֲנִי אִתְּךָ כָּאן.	терагá, анӣ́ итхá кан.	Успокойся, я с тобой здесь.
492	s_1a368ceb6163.mp3	אַל תִּדְאַג, אֲנִי כָּאן.	аль тидъáг, анӣ́ кан.	Не волнуйся, я здесь.
493	s_91f4686958f5.mp3	עוֹד רֶגַע אֲנִי בָּא.	од рéга анӣ́ ба.	Ещё минутку, я иду.
494	s_2e97cd42bf25.mp3	הוּא מַרְגִּישׁ טוֹב הַיּוֹם.	hу маргӣ́ш тов hайóм.	Он чувствует себя хорошо сегодня.
495	s_d09fc63b6b57.mp3	הוּא לֹא אָכַל מֵהַבּוֹקֶר.	hу ло ахáль ме-hа-бóкер.	Он не ел с утра.
496	s_48d4189f1a3b.mp3	הוּא יָשַׁן טוֹב הַלַּיְלָה.	hу яшáн тов hа-лáйла.	Он хорошо спал этой ночью.
497	s_c5c2a844a411.mp3	הוּא מִלֵּא אֲוִויר בַּצְּמִיג.	hу милé авӣ́р ба-цмиг.	Он накачал воздух в шину.
498	s_eacacd554301.mp3	הוּא הֶחְלִיף גַּלְגַּל בַּמּוּסָךְ.	hу hехлӣ́ф гальгáль ба-мусáх.	Он поменял колесо в автосервисе.
499	s_8e85d4e5f748.mp3	הוּא לָחַץ עַל הַמַּצְמֵד.	hу лахáц аль hа-мацмéд.	Он нажал на сцепление.
500	s_e8d11164d841.mp3	הוּא הֶחְלִיף רְצוּעַת טַיְימִינְג.	hу hехлӣ́ф рецуáт тайминг.	Он заменил ремень ГРМ.
501	s_cc657cfcf22a.mp3	הוּא בָּדַק בּוֹלְמֵי זַעֲזוּעִים.	hу бадáк болмéй заазуӣ́м.	Он проверил амортизаторы.
502	s_e96ab1874021.mp3	אֲנִי צָרִיךְ מַפְתֵּחַ שְׁוֶודִי.	Анӣ царӣ́х мафтéах швéди.	Мне нужен разводной ключ.
503	s_d4abf71b29d2.mp3	אֲנִי צָרִיךְ פְּלָיֶיר חָזָק.	Анӣ царӣ́х плáйер хазáк.	Мне нужны крепкие плоскогубцы.
504	s_fade63bfd34d.mp3	אֲנִי צָרִיךְ פָּנַס רֹאשׁ.	Анӣ царӣ́х панáс рош.	Мне нужен налобный фонарь.
505	s_c2cab38bb189.mp3	הָרֶכֶב הוּא טוֹטָל-לוֹס.	hа-рéхев hу тóтал лос.	Машина восстановлению не подлежит.
506	s_0dd32481ff36.mp3	הַיֶּלֶד בּוֹנֶה בְּאַרְגַּז חוֹל.	hа-йéлед бонé бе-аргáз холь.	Ребёнок строит в песочнице.
507	s_0e46fe6aa475.mp3	הַיֶּלֶד יָשֵׁן עַל מִזְרָן.	hа-йéлед яшéн аль мизрáн.	Ребёнок спит на матрасе.
508	s_40a6701128aa.mp3	הוּא מְחַבֵּק אֶת שְׂמִיכִי.	hу мехабéк эт смӣ́хи.	Он обнимает своё одеяльце.
509	s_01f06e189a8e.mp3	הוּא אָכַל יָפֶה מְאוֹד.	hу ахáль яфé меóд.	Он очень хорошо поел.
510	s_ad8ff92b0b84.mp3	הוּא אַבָּא שֶׁל שַׁבָּת.	hу áба шель шабáт.	Он — «папа Шаббата».
511	s_36b1b04415aa.mp3	הוּא עָבַר שָׁבָץ מוֹחִי.	hу авáр шавáц мохӣ́.	Он перенёс инсульт.
512	s_5fb9c9bc338e.mp3	אֲנִי צָרִיךְ תְּעוּדַת מַחֲלָה.	Анӣ царӣ́х теудáт махалá.	Мне нужен больничный лист.
513	s_30898865c69a.mp3	אֲנִי רוֹשֵׁם לְךָ אַנְטִיבִּיּוֹטִיקָה.	Анӣ рошéм лехá антибийóтика.	Я выписываю вам антибиотик.
514	s_5fb9c9bc338e.mp3	אֲנִי צָרִיךְ תְּעוּדַת מַחֲלָה.	ани́ цари́х теуда́т махала́.	Мне нужна справка о болезни.
515	s_7d24acff750b.mp3	הוּא מְשַׁלֵּם מַס בְּרִיאוּת.	hу мешале́м мас бриу́т.	Он платит налог на здравоохранение.
516	s_76f0883874d4.mp3	הוּא שִׁילֵּם קְנָס כָּבֵד.	hу шиле́м кнас кавэ́д.	Он заплатил большой штраф.
517	s_5d41a2f40b23.mp3	הוּא שִׁילֵּם מַס שֶׁבַח.	hу шиле́м мас ше́вах.	Он заплатил налог на прирост стоимости недвижимости.
518	s_48c8c3e0c824.mp3	הוּא נִרְשַׁם כְּעוֹסֵק פָּטוּר.	hу нирша́м ке-осэ́ пату́р.	Он зарегистрировался как освобождённый предприниматель.
519	s_dcacdfb5f624.mp3	אֲנִי אוֹהֵב סִפְרוּת יָפָה.	анӣ оhéв сифрӯ́т яфá.	Я люблю художественную литературу.
520	s_8c891bc99c23.mp3	אֲנִי פּוֹתֵחַ אֶת הַמִּילּוֹן.	анӣ потéах эт hа-милóн.	Я открываю словарь.
521	s_65fddd4ec9c0.mp3	אֵיךְ אֲנִי יָכוֹל לַעֲזוֹר?	эйх анӣ́ яхóль лаазóр?	Как я могу помочь?
522	s_28d834d615df.mp3	הוּא מְרַסֵּס קֶצֶף פָּעִיל.	hу мерасéс кéцеф паӣ́ль.	Он распыляет активную пену.
523	s_586f4dcef87a.mp3	הוּא מִשְׁתַּמֵּשׁ בְּמַגֵּב גּוּמִי.	hу миштамéш бе-магéв гӯ́ми.	Он использует резиновый водосгон.
524	s_f200c6f70ee7.mp3	דָּוִד קוֹנֶה בַּיִת חָדָשׁ.	Давӣд конé бáит хадáш.	Давид покупает новый дом.
525	s_de9f020ed38d.mp3	אֲנִי רוֹצֶה תֵּה חַם.	анӣ роцэ́ тэ хам.	Я хочу горячий чай.
526	s_88d335084c76.mp3	הוּא שׁוֹתֶה קָפֶה שָׁחוֹר.	hу шотé кафэ́ шахóр.	Он пьёт чёрный кофе.
527	s_478c20a63652.mp3	הַיֶּלֶד חוֹלֶה הַיּוֹם בַּבַּיִת.	hа-йéлед холé hайóм ба-бáит.	Мальчик сегодня болеет дома.
528	s_2f9bc1566f0d.mp3	אֲנִי רוֹצֶה אוֹכֶל בָּרִיא.	анӣ роцэ́ óхель барӣ́.	Я хочу здоровую еду.
529	s_1f5a6dfb3957.mp3	דָּוִד שָׂמֵחַ מְאֹד הַיּוֹם.	Давӣд самéах меóд hайóм.	Давид сегодня очень рад.
530	s_c3b703fed5b7.mp3	הַיֶּלֶד חָכָם מְאוֹד.	hа-éлед хахáм меóд.	Мальчик очень умный.
531	s_fe7a045a3777.mp3	אֲנִי עָסוּק הַיּוֹם.	ани́ ъасу́к hайо́м.	Я сегодня занят.
532	s_380f46425971.mp3	אֲנִי בָּטוּחַ בָּזֶה.	ани́ батýах базэ́.	Я уверен в этом.
533	s_4d742e5ce22a.mp3	אַתָּה תָּמִיד מוּזְמָן אֵלֵינוּ.	атá тамӣ́д музмáн элéйну.	Ты всегда приглашён к нам.
534	s_46711cf9c2cb.mp3	הוּא סוֹפֵר מְפוּרְסָם מְאֹד.	hу софéр мэфурсáм меóд.	Он очень известный писатель.
535	s_72035d8dea5a.mp3	הוּא הָיָה מוּפְתָּע מְאֹד.	hу hайá муфтá меóд.	Он был очень удивлён.
536	s_5b9009e319fd.mp3	לָמָּה אַתָּה עָצוּב הַיּוֹם?	лáма атá ацӯ́в hайóм?	Почему ты сегодня грустный?
537	s_7d0eae746673.mp3	הוּא עָיֵף מְאוֹד הַיּוֹם.	hу айéф меóд hа-йом.	Он сегодня очень устал.
538	s_f0b76486d44c.mp3	אַתָּה רוֹצֶה לָלֶכֶת אִתִּי?	атá роцэ́ лалéхет итӣ́?	Ты хочешь пойти со мной?
539	s_7aa848e2f709.mp3	אַתָּה שׁוֹמֵעַ אוֹתִי טוֹב?	атá шомéа отӣ́ тов?	Ты хорошо меня слышишь?
540	s_f58cba375131.mp3	דָּוִד יוֹשֵׁב לְיָדִי בָּאוּלְפָּן.	Давӣд йошéв ле-ядӣ́ ба-ульпáн.	Давид сидит рядом со мной в ульпане.
541	s_2a459d7f3ebc.mp3	אֲנִי אוֹהֵב אֶת יִשְׂרָאֵל.	анӣ оhéв эт Исраэ́ль.	Я люблю Израиль.
542	s_0e9628127d31.mp3	אֲנִי מְאַחֵר בִּגְלַל הַפְּקָק.	анӣ меахéр биглáль hа-пкáк.	Я опаздываю из-за пробки.
543	s_1f41ed48cb0b.mp3	הוּא הוֹלֵךְ אֶל הַבַּיִת.	hу hолéх эль hабáит.	Он идёт к дому.
544	s_a9e5c6ec20d8.mp3	הוּא שׂוֹחֶה כְּמוֹ דָּג.	hу сохэ́ кмо даг.	Он плавает как рыба.
545	s_3cbbad7fc65c.mp3	אֲנִי צְרִיכָה תּוֹר דָּחוּף.	анӣ црихá тор дахӯф.	Мне нужна срочная очередь.
546	s_2d5bdf45d444.mp3	אֲנִי הוֹלֶכֶת לְבֵית מִרְקַחַת.	анӣ hолéхет ле-вéйт меркáхат.	Я иду в аптеку.
547	s_b9ed15db09af.mp3	הַיֶּלֶד צָרִיךְ לִשְׁתּוֹת תְּרוּפָה.	hайéлед царӣх лишто́т труфá.	Ребёнок должен выпить лекарство.
548	s_369e880ba198.mp3	הַיֶּלֶד שׁוֹתֶה סִירוֹפּ מָתוֹק.	hайéлед шотé сирóп матóк.	Ребёнок пьёт сладкий сироп.
549	s_5911a2bcde72.mp3	הַיֶּלֶד נִשְׁאָר בַּצַּהֲרוֹן הַיּוֹם.	hайéлед ниш’áр ба-цаhарóн hайóм.	Ребёнок остаётся на продлёнке сегодня.
550	s_14b093f29d13.mp3	הַיֶּלֶד יוֹרֵד בַּמַּגְלֵשָׁה.	hайéлед йорéд ба-маглешá.	Ребёнок съезжает с горки.
551	s_f61cb755cd17.mp3	הַיֶּלֶד הוֹלֵךְ לְבֵית סֵפֶר.	hайéлед hолéх ле-вéйт сéфер.	Ребёнок идёт в школу.
552	s_8f382e7d6b60.mp3	הַיֶּלֶד רוֹכֵב עַל קוּרְקִינֶט.	hайéлед рохéв аль куркинéт.	Ребёнок едет на самокате.
553	s_c54baac25928.mp3	הוּא בַּאֲחוּזוֹן חֲמִישִׁים מְצוּיָּן.	hу ба-ахузóн хамишӣм мецуйáн.	Он на отличном пятидесятом процентиле.
554	s_365710b030dd.mp3	הַיֶּלֶד אַפָּתִי וְלֹא שׁוֹתֶה.	hа-йéлед апáти ве-ло шотé.	Ребёнок апатичный и не пьёт.
555	s_f503cb575a6f.mp3	הַמִּינּוּן הוּא לְפִי מִשְׁקָל.	hа-минӯн hу лефӣ мишкáль.	Дозировка идёт по весу.
556	s_99bcdc441866.mp3	הַיֶּלֶד יוֹשֵׁב עַל סִיר.	hа-йéлед йошéв аль сир.	Ребёнок сидит на горшке.
557	s_ad8ff92b0b84.mp3	הוּא אַבָּא שֶׁל שַׁבָּת.	hу áба шель шабáт.	Он дежурный папа Шаббата.
558	s_f949af15baf8.mp3	הוּא מַתְחִיל לְהִתְגַּעְגֵּעַ לְאִמָּא.	hу матхӣль леhитгаагéа ле-ӣма.	Он начинает скучать по маме.
559	s_d6f44f23c290.mp3	הוּא עוֹלֶה לְכִיתָּה א'.	hу олé ле-китá áлеф.	Он идёт в первый класс.
560	s_9a1d0c2fab64.mp3	הַיֶּלֶד נוֹסֵעַ בַּהַסָּעוֹת תָּמִיד.	hа-йéлед носéа ба-hасаóт тамӣд.	Ребёнок всегда ездит на школьной развозке.
561	s_48b0e5b67345.mp3	הַיֶּלֶד חוֹלֶה וְלֹא יַגִּיעַ הַיּוֹם.	hайéлед холé ве-ло ягӣа hайóм.	Ребёнок заболел и сегодня не придёт.
562	s_dd39a9a4d6ed.mp3	הוּא יַגִּיעַ בְּאִיחוּר שֶׁל חֲצִי שָׁעָה.	hу ягӣа бе-ихӯр шель хацӣ шаá.	Он припозднится на полчаса.
563	s_13386f4701cb.mp3	הוּא הוֹלֵךְ לְחוּג ג'וּדוֹ.	hу hолéх ле-хуг джӯдо.	Он ходит на секцию дзюдо.
564	s_5725028136bd.mp3	הוּא רוֹכֵב עַל אוֹפַנַּיִם.	hу рохéв аль офнáим.	Он едет на велосипеде.
565	s_fd1a8178a128.mp3	עַכְשָׁיו תּוֹרוֹ, הוּא חִכָּה רִאשׁוֹן.	ахшáв торó, hу хикá ришóн.	Сейчас его очередь, он ждал первым.
